handle,tweet_text,tweet_date,tweet_time,image_urls
htTweets,"In-person meeting of Russian & American presidents appears to be in the works. The Kremlin confirmed the plans while saying the meeting will happen “at appropriate time”.  WATCH 

https://youtube.com/watch?v=xHXfGfUnPfE…",2025-04-14,15:59:00,['https://pbs.twimg.com/media/GogeNuAXIAA5Ywy.jpg']
htTweets,"IPL 2025: Rishabh Pant slams fifty in 42 balls. Lucknow Super Giants 137/4 in 17.3 overs vs Chennai Super Kings in Lucknow 

#IPL2025 #LSGvsCSK 

Follow Live",2025-04-14,15:34:26,[]
htTweets,"Who was Dr Joy Saini, Indian-born doctor who died in New York plane crash?",2025-04-14,15:52:03,[]
htTweets,"Refresh your room effortlessly! Explore budget-friendly and stylish bedside tables now. 

#HomeUpgrade #BudgetCharm #DecorGoals",2025-04-14,15:50:00,[]
htTweets,"""Making money is hard. Preserving it is harder.""
— Vijay Kedia, Veteran Investor

Catch his insights on wealth & freedom in #HTProsperityTales by 
@htTweets
 & 
@BSEIndia
   https://youtube.com/watch?v=GK0gaMYUGsI…

#VijayKedia #FinancialFreedom #HTProsperityTales #BSEIndia #WealthWisdom",2025-04-14,15:38:26,['https://pbs.twimg.com/media/GogZiUeWEAEOKJY?format=jpg&name=900x900']
htTweets,"The highest-grossing anime series of all time has earned more money than Marvel and Disney combined.

Read  https://hindustantimes.com/entertainment/hollywood/worlds-highest-grossing-anime-franchise-pokemon-100-billion-3x-as-much-as-marvel-its-not-one-piece-solo-leveling-101744627772609.html…",2025-04-14,15:32:56,['https://pbs.twimg.com/media/GogYZQPWEAAXOFQ?format=jpg&name=900x900']
htTweets,"The third ball of the 10th by Jadeja is quick, skids in from a good length. Marsh goes for a big heave and he misses it entirely.

Follow LIVE match coverage  
https://hindustantimes.com/cricket/ipl-2025-live-lsg-vs-csk-live-score-match-30-lucknow-super-giants-vs-chennai-super-kings-t20-ipl-live-match-14-april-101744624788663.html…

(via 
@CrickitbyHT
) | #IPL2025 #LSGvsCSK",2025-04-14,15:00:05,['https://pbs.twimg.com/media/GogQ2-PXcAAHF5K?format=jpg&name=900x900']
htTweets,"McIlroy makes a Major dream come true

https://hindustantimes.com/sports/others/mcilroy-makes-a-major-dream-come-true-101744642490101.html…

(: 
@TheJoyofGolf
)",2025-04-14,15:08:16,[]
htTweets,"When Perry stepped out of the space capsule, which returned to Earth with all six ladies safely, she was holding a daisy, after her daughter's name.",2025-04-14,14:57:42,[]
htTweets,"#InPhotos | Blue Origin's star-studded launch in pics as Katy Perry, Lauren Sánchez fly to space in historic all-women mission

See more pics here: https://hindustantimes.com/photos/blue-origins-star-studded-launch-in-pics-as-katy-perry-lauren-s-nchez-fly-to-space-in-historic-all-women-mission-101744638565307-2.html…",2025-04-14,15:05:49,"['https://pbs.twimg.com/media/GogSGolWMAAJAtt?format=png&name=small', 'https://pbs.twimg.com/media/GogSIRnWUAELD9S?format=png&name=small', 'https://pbs.twimg.com/media/GogSJ-JXEAA5Nsr?format=png&name=small', 'https://pbs.twimg.com/media/GogSLaeXoAAW3-N?format=png&name=small']"
htTweets,"Actors Ajith Kumar and Vijay’s fans recently got into an altercation during a 'Good Bad Ugly' screening in Kerala. 

Read  https://hindustantimes.com/entertainment/tamil-cinema/vijay-and-ajith-kumars-fans-beat-each-other-up-at-good-bad-ugly-screening-in-kerala-heres-why-101744622485448.html…",2025-04-14,15:03:31,['https://pbs.twimg.com/media/GogRqTZXAAAEffA?format=jpg&name=900x900']
htTweets,Netizens react as Cody Balmer’s mugshot revealed; 'The soulless evil in those eyes',2025-04-14,14:58:30,[]
htTweets,"MS Dhoni and Rishabh Pant had a wholesome moment during toss in Lucknow as CSK met LSG in their IPL 2025 fixture

#IPL2025 #LSGvsCSK #MSDhoni #RishabhPant",2025-04-14,14:53:25,[]
htTweets,'Appoint a Muslim as party chief if...': PM Modi slams Congress on Waqf Act,2025-04-14,14:58:05,[]
htTweets,"Anshul Kamboj's decision to convince Dhoni pays off!

#IPL2025 #LSGvsCSK #MSDhoni",2025-04-14,14:40:45,[]
htTweets,#ItsViral | ‘Only three people get oxygen’: Flight attendant’s cheeky safety announcement goes viral,2025-04-14,14:55:18,[]
htTweets,"Huge blow for PBKS!

#IPL2025 #PBKS",2025-04-14,14:19:44,[]
htTweets,"Sprinkle magic with short Chikankari kurtis – your go-to for traditional & modern vibes. 

#ChikankariLove #EverydayStyle #KurtisThatSlay",2025-04-14,14:50:00,[]
htTweets,"GONE! Brilliant catch by Tripathi and that's it for Markram. LSG 6/1 in 1 over

Get LIVE match updates  
https://hindustantimes.com/cricket/ipl-2025-live-lsg-vs-csk-live-score-match-30-lucknow-super-giants-vs-chennai-super-kings-t20-ipl-live-match-14-april-101744624788663.html…

(via 
@CrickitbyHT
) | #IPL2025 #LSGvsCSK",2025-04-14,14:10:47,['https://pbs.twimg.com/media/GogFldQXgAAUDJX?format=jpg&name=900x900']
htTweets,Arjun Kapoor says trolls get ‘certain amount of joy’ from targetting him: ‘Perception kameeni cheez hai’,2025-04-14,13:37:40,[]
htTweets,"IPL 2025: Chennai Super Kings captain MS Dhoni wins toss, opts to bowl vs Lucknow Super Giants in Lucknow 

#IPL2025 #MSDhoni #LSGvsCSK 

Follow Live",2025-04-14,13:32:10,[]
htTweets,"Hundreds of protesters demonstrated outside Tesla stores around the US, Europe, and Canada, condemning the billionaire Elon Musk's role in the Trump-led government.

Read  https://hindustantimes.com/world-news/us-news/send-elon-musk-to-mars-tesla-protestors-demand-draws-savage-reply-from-spacex-ceo-101744629030529.html…",2025-04-14,13:40:18,['https://pbs.twimg.com/media/Gof-nHMXUAAsVX9?format=jpg&name=900x900']
htTweets,"Prime Minister Narendra Modi launched a scathing attack on the Congress during a rally in Hisar, Haryana, accusing the party of appeasing Muslim fundamentalists and opposing the Waqf (Amendment) Act for political gains. WATCH 

https://youtube.com/watch?v=65KdfuM6t5k…",2025-04-14,13:37:17,['https://pbs.twimg.com/media/Gof92UWWoAAAapU?format=jpg&name=900x900']
htTweets,"#InPhotos | Megan Thee Stallion shows girl power with star-studded set 

See more pics of #Coachella2025  
https://hindustantimes.com/photos/entertainment/coachella-2025-megan-thee-stallion-shows-girl-power-with-star-studded-set-photos-101744634974601.html…",2025-04-14,13:26:28,"['https://pbs.twimg.com/media/Gof7YB2WAAA7X-F?format=png&name=small', 'https://pbs.twimg.com/media/Gof7ZuFXIAAoVzX?format=png&name=small', 'https://pbs.twimg.com/media/Gof7bF5WAAAA9J4?format=png&name=small', 'https://pbs.twimg.com/media/Gof7csgW0AAIjPn?format=png&name=small']"
timesofindia,"#IPL2025 

The 'new' Karun Nair looks like his good old self 

READ: http://toi.in/nWZHkZ/a24gk

 
@AraniBasuTOI
 

#KarunNair",2025-04-15,06:10:13,[]
timesofindia,"India's IPL cricket frenzy is fuelling massive gambling, straining banks' IT systems, particularly due to the surge in real-time transactions via the UPI interface. Why this is an elephant in the room that needs to be tackled.

https://timesofindia.indiatimes.com/toi-plus/sports/with-ipl-bets-in-excess-of-100bn-why-indian-banks-are-struggling/articleshow/120271701.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-15,05:30:00,['https://pbs.twimg.com/media/GogsP1NW8AEoaQ6?format=jpg&name=900x900']
timesofindia,"'Aapki baat sunne mein maza aa rha tha' 

Priyansh Arya’s heartfelt reply to Preity Zinta goes viral 

WATCH  http://toi.in/6tOWpZ/a24gk

#PriyanshArya #PreityZinta #PBKS #PunjabKings 
@PunjabKingsIPL",2025-04-15,05:21:09,[]
timesofindia,"#STATOISTICS | UPI processes $3 trillion worth payments in a year!

Know more about the real-time digital money transfers in India
#DigitalPayments #UPI #digitalmoney",2025-04-15,06:20:00,['https://pbs.twimg.com/media/GojfknJWAAAgLN6?format=jpg&name=900x900']
timesofindia,"#NewDelhi | Inderlok Upgrade: 2 Stations, 1 Smooth Ride

The new station at #Inderlok is being designed to integrate seamlessly with the existing Inderlok #Metro station serving Line 1 (Red Line) and Line 5 (Green Line), ensuring a smooth interchange for commuters.

Details here",2025-04-15,04:30:00,['https://pbs.twimg.com/media/GojIEaLWsAAEbFs?format=jpg&name=900x900']
timesofindia,"MS Dhoni has a word with Sanjiv Goenka after CSK win vs LSG

READ: http://toi.in/BZu8tb92

#MSDhoni #SanjivGoenka #CSKvLSG #CSKvsLSG 
@msdhoni
 #IPL2025",2025-04-15,04:21:28,[]
timesofindia,"Indian stock markets began the week positively, with #Sensex surging over 1300 points and #Nifty50 also at high, marking a positive opening for the week. 

Optimism was fueled by potential #US trade concessions and positive global cues. 

Details here  http://toi.in/TKck4Y",2025-04-15,04:15:31,['https://pbs.twimg.com/media/GojGgPAWEAAoPtt?format=jpg&name=900x900']
timesofindia,"MS Dhoni breaks silence 

Dhoni says 'God makes it very tough' as CSK end losing streak 

READ: http://toi.in/FYIM7a/a24gk

#MSDhoni 
@msdhoni
 #CSKvLSG #LSGvCSK",2025-04-15,03:54:40,[]
timesofindia,"#CITYSTICS | In the past decade, #Pune has grown the fastest in terms of setting up new companies. But it is #Delhi-#NCR that continues to lead the charts.

Details",2025-04-15,04:00:14,['https://pbs.twimg.com/media/GojCkzVW0AA_z_h?format=jpg&name=900x900']
timesofindia,"Paperwork, proof, hard questions – the days of waived interviews and easy approvals under the Biden administration for newlywed spouses of US citizens are over. Instead, each case will now be subjected to screening.

https://timesofindia.indiatimes.com/toi-plus/international/another-trump-regime-casualty-every-newlywed-spouse-of-a-us-citizen-to-be-vetted/articleshow/120276692.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-15,03:30:00,['https://pbs.twimg.com/media/GogsO7JXEAA8XaU?format=jpg&name=900x900']
timesofindia,"#Telangana has become the first state to implement sub-categorization of #ScheduledCaste reservations, classifying 59 sub-castes into three groups. 

This move, coinciding with Dr. #BhimraoAmbedkar's 135th birth anniversary, allocates 1% reservation to Group I, 9% to Group II,",2025-04-15,03:35:00,['https://pbs.twimg.com/media/Goi6I-3WUAARnNf?format=jpg&name=900x900']
timesofindia,"#UttarPradesh | A fire erupted at #Lucknow's #Lokbandhu Hospital on Monday night, sparking widespread panic and the urgent evacuation of over 200 patients, including those in critical condition. 

The blaze, suspected to be caused by a short circuit in the women's medicine and",2025-04-15,03:20:00,['https://pbs.twimg.com/amplify_video_thumb/1911979418928476160/img/3eeuGvlRDqc4qv9i.jpg']
timesofindia,"MS Dhoni's unexpected reaction after CSK win 

'Why are they giving me the award?' 

DETAILS: http://toi.in/P58g8Z/a24gk

#MSDhoni 
@msdhoni
 #CSKvLSG #LSGvCSK",2025-04-15,02:58:49,[]
timesofindia,"#Yemen's rebels say Israeli military base home to nuke missiles targeted, US MQ-9 drone 'shot down' | No confirmation from #IDF, #Pentagon

Watch to know more",2025-04-14,21:00:00,['https://pbs.twimg.com/media/Gog6zpVWMAAHGi5.jpg']
timesofindia,"#AndhraPradesh police arrested a 34-year-old woman who allegedly killed her 16-year-old daughter for her continued relationship with a man from a different caste, in #Tirupati district

The girl's mother had previously filed a police complaint against the man, resulting in his",2025-04-14,20:30:00,['https://pbs.twimg.com/media/Gog3x-KXAAAMhKJ?format=png&name=small']
timesofindia,"U.S. & #SaudiArabia set to ink nuclear deal; #DonaldTrump reported to have dropped #Israel normalisation clause

Watch to know more",2025-04-14,20:00:00,['https://pbs.twimg.com/media/Gog6TyvXIAAXp1A.jpg']
timesofindia,"A man attempted to set himself on fire outside #RajBhavan, alleging harassment in a domestic violence case registered against him.   He poured petrol over himself and announced that he was ending his life.

Read more  http://toi.in/9qSnYY 

#Karnataka #Bengaluru",2025-04-14,19:30:00,['https://pbs.twimg.com/media/Gog3osjXsAAqQkv?format=png&name=small']
timesofindia,"'Painstaking work': #VladimirPutin warns no quick fix as #DonaldTrump demands urgent progress on #Ukraine peace talks

Watch to know more",2025-04-14,19:00:01,[]
timesofindia,"#India for the first time demonstrated the capability to use a potent 30-kilowatt laser-based system to disable, degrade or destroy small remotely-piloted aircraft, swarm drones, missiles and sensors

Read more  http://toi.in/IFhaJb",2025-04-14,18:30:00,['https://pbs.twimg.com/amplify_video_thumb/1911839075092307968/img/RzOOISi8RwamdIB-.jpg']
timesofindia,"#CricketWithTOI | #ChennaiSuperKings ends five-match losing streak with a five-wicket win over #LucknowSuperGiants, still remain at the bottom of the points table
#GujaratTitans at the top spot in #IPL2025 points table

Match highlights   http://toi.in/l5rlBa

#LSG #CSK",2025-04-14,18:12:20,['https://pbs.twimg.com/media/Gog84diWgAAG6c3?format=jpg&name=900x900']
timesofindia,"#ChennaiSuperKings ends five-match losing streak with a five-wicket win over #LucknowSuperGiants

Match highlights   http://toi.in/l5rlBa

#LSG #CSK #LSGvsCSK #CSKvsLSG #EkanaStadium #Lucknow",2025-04-14,18:06:11,"['https://pbs.twimg.com/media/Gog7eD2W0AAx18x?format=jpg&name=small', 'https://pbs.twimg.com/media/Gog7eKJWIAAOHlw?format=jpg&name=small', 'https://pbs.twimg.com/media/Gog7eC-XEAA2gWC?format=jpg&name=small']"
timesofindia,"#TahawwurRana, alleged mastermind of the 26/11 #MumbaiAttacks, is currently being interrogated by #NIA for up to ten hours daily.

'Rana is cooperating, and has requested a pen, some paper or a notepad, and a copy of the Quran,' agency quoting sources

Details here",2025-04-14,17:50:00,['https://pbs.twimg.com/media/GogrYqtWsAAmOif?format=jpg&name=900x900']
timesofindia,"Scientists achieved “a milestone” by charting the activity and structure of 200,000 cells in a mouse brain and their 523 million connections.

https://timesofindia.indiatimes.com/toi-plus/health/an-advance-in-brain-research-that-was-once-considered-impossible/articleshow/120151726.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-14,15:30:00,['https://pbs.twimg.com/media/GocFzmRX0AEIpUW?format=jpg&name=900x900']
timesofindia,Watch | West Bengal CM #MamataBanerjee inaugurates the Kalighat Skywalk at Kalighat in #Kolkata,2025-04-14,15:30:00,['https://pbs.twimg.com/amplify_video_thumb/1911788731092078592/img/7bf7lVdmMBOSP26H.jpg']
timesofindia,"#IPL2025 #LSGvsCSK 

Rahul Tripathi's stunning catch lights up his 100th IPL game

Watch",2025-04-14,15:02:29,[]
timesofindia,"Famed German leopard 2 tanks was a flop-show in #Ukraine | Major battlefield flaws identified 

Watch",2025-04-14,15:00:01,['https://pbs.twimg.com/media/GogIsjyXsAAxBa1.jpg']
timesofindia,"Uttar Pradesh CM #YogiAdityanath participated in #AmbedkarJayanti and 'University Foundation Day Celebration-2025' organized at Baba Saheb Bhimrao Ambedkar University, Lucknow.",2025-04-14,14:46:55,"['https://pbs.twimg.com/media/GogN3HRW8AA01Qj?format=jpg&name=small', 'https://pbs.twimg.com/media/GogN3HUXYAAo7Gv?format=jpg&name=small', 'https://pbs.twimg.com/media/GogN3HcXgAAo8qc?format=jpg&name=small', 'https://pbs.twimg.com/media/GogN3HTX0AARVYO?format=jpg&name=small']"
timesofindia,"#IPL2025 #KLRahul 
@klrahul
's heartwarming fan moment steals spotlight after DC's loss 

Watch",2025-04-14,14:32:32,[]
timesofindia,"#TOIExclusive | 'Will bring in four elements of trust, transparency, technology and teamwork under triple mandate of investment protection, development of markets and regulation of markets': #SEBI chairman Tuhin Kanta Pandey

Read the full interview here",2025-04-14,14:40:00,['https://pbs.twimg.com/media/GogHwuDXUAAuno9?format=jpg&name=900x900']
timesofindia,"Watch | Fugitive #MehulChoksi arrested in Belgium

Visuals from his residence at Gokul Apartments in Malabar Hill. The property was attached by the Enforcement Directorate (ED)",2025-04-14,14:33:50,['https://pbs.twimg.com/amplify_video_thumb/1911789789281411072/img/jGQzgym4rFy9DO2l.jpg']
timesofindia,"PM #NarendraModi met a long-time admirer who had given up wearing footwear 14 years ago, vowing not to wear any until Modi became PM and he got the chance to meet him. Rampal Kashyap's vow was fulfilled at a Haryana rally on Monday as the PM himself made him wear shoes.

Know",2025-04-14,14:20:00,['https://pbs.twimg.com/amplify_video_thumb/1911778457454874624/img/bVwBTOLvZlcEXQZB.jpg']
timesofindia,"Food safety concerns raised after MANIT students fall ill after having meal in hostel 

More details  http://toi.in/lL6AwY

#MadhyaPradesh #Bhopal",2025-04-14,14:00:00,['https://pbs.twimg.com/media/Gof8_P9WgAAM0pS?format=png&name=900x900']
timesofindia,A leaked report of #Karnataka caste census which has recommended that the state govt increase the reservation for the OBCs from the existing 32% to 51% and the Muslims from 4% to 8% has divided the governing Congress with angry netas of various communities calling it,2025-04-14,11:39:28,['https://pbs.twimg.com/media/GoficsRXwAAXGZH?format=jpg&name=900x900']
timesofindia,"China Issues big ultimatum to #DonaldTrump over tariff blitz; 'immediately correct your policies or...'

Watch",2025-04-14,11:15:00,['https://pbs.twimg.com/media/GofZEosXcAAqy7q.jpg']
timesofindia,"#Karnataka | A five-year-old girl was kidnapped, sexually assaulted, and murdered in #Hubballi by a migrant worker from #Bihar. Police apprehended the suspect within hours based on CCTV footage and mobile tower activity. 

While being taken for questioning, the accused attacked",2025-04-14,11:00:00,['https://pbs.twimg.com/media/GofU7QfXMAAGHxc?format=jpg&name=900x900']
timesofindia,"Flats to fake loans: How conmen have made Delhi their playground

The city saw a significant rise in economic offences last year, with a 34% increase in the number of reported cases. According to police, a lack of verification, the lure of gains, and misrepresentation of facts",2025-04-14,10:54:41,['https://pbs.twimg.com/media/GofXqAHXkAAm15Y?format=jpg&name=small']
timesofindia,"From “Where do babies come from?” to “Why is there a balloon in papa’s drawer?” — don’t worry, you’re not alone. Kids ask it all!

Tap http://bit.ly/4j5vssV to learn how to answer kids’ awkward queries with calm, clarity & age-appropriate honesty.

#TheTimesOfIndia",2025-04-14,09:46:16,['https://pbs.twimg.com/media/GofJC_sWgAAWvNd?format=jpg&name=900x900']
timesofindia,"'Attempt to murder, terrorism': #Pennsylvania governor's house attacked; gov & family evacuated after arson

Watch to know more",2025-04-14,10:49:38,['https://pbs.twimg.com/media/GofXT5LWoAAUdGg.jpg']
timesofindia,"#IPL2025 #DCvsMI 

Fists fly in the stands at Arun Jaitley Stadium as Delhi Capitals' winning streak ends

WATCH",2025-04-14,10:34:28,[]
timesofindia,"He can score big, he can send ball out of the park... and he can sing songs  in Hindi!

#IPL2025

 Nicholas Pooran can do it all:",2025-04-14,10:11:46,[]
timesofindia,"The news you deserve: TOI+ premium content, now in your Google Search results. 

#StayInformed #SmartNews #TOIPlus

Link- http://toi.in/M6rpRZ",2025-04-14,10:36:38,['https://pbs.twimg.com/media/GofUlB3XcAALuvA?format=jpg&name=900x900']
timesofindia,"A 26-year-old man was arrested in #Kerala for allegedly molesting a girl in #Bengaluru. The incident, captured on CCTV, sparked outrage and a police manhunt. 

The accused fled the city after the video went viral, leading police to trace him through multiple states using #CCTV",2025-04-14,10:30:00,['https://pbs.twimg.com/media/GofONJpXgAAWj08?format=jpg&name=900x900']
timesofindia,"@imjuhiparmar
, aka Kumkum, TV's most loved bahu, a Bigg Boss winner & a reality show host. She calls herself a mother first, then an actress on the gram.

Tap http://bit.ly/4luOAE7 to read her take on working-mom guilt & why single parenting is a constant balancing act.",2025-04-14,08:24:53,['https://pbs.twimg.com/media/Goe2asOWUAAn6J7?format=jpg&name=900x900']
timesofindia,"IGI Airport T2 to shut for repairs from tomorrow; flights to shift to T1

Details here  http://toi.in/cSFArb45
#IGI #Delhi #airport",2025-04-14,09:30:31,['https://pbs.twimg.com/media/GofFbf1W8AISPBq?format=jpg&name=900x900']
timesofindia,"Ad-Wrapped Bus? It’s Revenue vs Road Safety

#Delhi govt is considering allowing full-body advertisements on #DTC buses, similar to metro coaches, to boost the financially burdened utility's non-fare revenues, but the city's traffic police has flagged safety concerns.

Details",2025-04-14,09:21:27,['https://pbs.twimg.com/media/GofDAlOWEAAl8p7?format=jpg&name=900x900']
timesofindia,"Indian Coast Guard and #Gujarat ATS intercept over 300kg #narcotics

Details here  http://toi.in/_tliaZ60",2025-04-14,09:05:00,"['https://pbs.twimg.com/media/Goe9G4JWUAAFkzC?format=jpg&name=medium', 'https://pbs.twimg.com/media/Goe9G4EXAAAs6bG?format=jpg&name=900x900', 'https://pbs.twimg.com/media/Goe9G5LWQAAa6zI?format=jpg&name=small']"
timesofindia,"#Mumbai | Governor Of Maharashtra CP Radhakrishnan, CM #DevendraFadnavis, Deputy CMs #EknathShinde & #AjitPawar pay tribute at #Chaityabhoomi on the occasion of 135th birth anniversary of Dr #BRAmbedkar. Watch

#AmbedkarJayanti2025",2025-04-14,08:55:00,[]
timesofindia,"To combat #Delhi heat, #DU principal applies cow dung on classroom walls, sparks debate

Read more http://toi.in/Xpud_Y50
#DelhiUniversity",2025-04-14,08:45:00,['https://pbs.twimg.com/amplify_video_thumb/1911700590767259648/img/DoQBKtbqCDoV09OK.jpg']
timesofindia,"#Delhi | Daytime temperature soared in the city, and the weather department expects a heatwave to return in three days. On Sunday, the maximum temperature at the city's base station, Safdarjung, was 36.6 degrees Celsius, a notch above normal, and against 35.2 degrees Celsius a",2025-04-14,08:30:00,['https://pbs.twimg.com/media/GoevS0oXIAAKkw6?format=jpg&name=900x900']
timesofindia,"#Delhi | Absconding diamond merchant and key accused in #PNB scam case, #MehulChoksi, was arrested in #Belgium on Saturday. 

However, Indian probe agencies may face a tough road ahead in securing his extradition, as Choksi is expected to cite health reasons in court to resist",2025-04-14,08:15:00,['https://pbs.twimg.com/media/GoezSvLWkAAny8r?format=jpg&name=900x900']
timesofindia,"A Mumbai Indians fan asked Nita Ambani to make Rohit Sharma as #IPL2025 captain

 Here's what she said with a smile:",2025-04-14,07:48:17,[]
timesofindia,"#KaiTrump breaks internet with this statement at #US president’s 2 AM Air Force one presser | Viral

Watch to know more
#DonaldTrump",2025-04-14,06:46:00,['https://pbs.twimg.com/media/GoefpaNWIAAR6Fm.jpg']
timesofindia,"#India for the first time demonstrated the capability to use a potent 30-kilowatt laser-based system to disable, degrade or destroy small remotely-piloted aircraft, swarm drones, missiles and sensors, joining a select group of countries like the #US, #Russia, #China, #UK and",2025-04-14,06:45:00,['https://pbs.twimg.com/amplify_video_thumb/1911670727826112512/img/x3z9PsYyvhMP1_h5.jpg']
timesofindia,"In #MadhyaPradesh, a judge sentenced a man to death for the rape and murder of a six-year-old girl, expressing the victim's agony in a poignant poem within the judgment.

Special Judge Tabsum Khan's poem questioned the humanity of those who disrespect women.

Read more",2025-04-14,06:30:00,['https://pbs.twimg.com/media/God9AWdXcAA8ek2?format=jpg&name=900x900']
timesofindia,"#STATOISTICS | #India and #China rank among the lowest per capita alcohol consuming countries. 

Here's a list of the countries of world's heaviest drinkers",2025-04-14,06:14:37,['https://pbs.twimg.com/media/GoeX6v-W8AAyGaf?format=jpg&name=900x900']
timesofindia,"‘74 airports before 2014, over 150 now': PM #NarendraModi flags off #Hisar-#Ayodhya flight; lays foundation stone for new terminal building of airport

Details here  http://toi.in/Lu6cca",2025-04-14,06:06:56,[]
timesofindia,"The weaponisation of quality control is now a point of trade friction. It’s time to offer the US president a concession.

https://timesofindia.indiatimes.com/toi-plus/business-economy/how-india-can-pacify-trump-by-dismantling-its-archaic-inspector-raj/articleshow/120150265.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-14,05:30:00,['https://pbs.twimg.com/media/GocFvmAXQAAs8Tt?format=jpg&name=900x900']
timesofindia,"Bollywood actor #Salman Khan received another death threat where an unidentified person sent a message to Worli Transport Department saying that he would kill the actor in his residence and bomb his car. 

A case has been registered at the #Worli police station.

Read more",2025-04-14,05:52:37,['https://pbs.twimg.com/media/GoeTkfPW4AADhFA?format=jpg&name=900x900']
timesofindia,"James Vince was stumped when he received a hair dryer as reward for hitting a century in the  Pakistan Super League

 'Shaving gel and shampoo next'?",2025-04-14,05:04:31,[]
timesofindia,"#Ukrainian president #VolodymyrZelenskyy has urged #DonaldTrump to visit #Ukraine before making decisions about the conflict with #Russia, emphasizing the need to witness the devastation firsthand. 

Zelenskyy insists that a visit would help Trump understand Vladimir #Putin's",2025-04-14,05:30:00,['https://pbs.twimg.com/media/GoeGaNSXgAAvzNy?format=jpg&name=900x900']
timesofindia,"Jasprit Bumrah and Karun Nair exchanged words during the #DCvsMI match with Hardik Pandya stepping in to ensure peace 

 Watch out for Rohit Sharma's reaction",2025-04-14,03:56:20,[]
timesofindia,"Carlos Alcaraz returned to World No. 2 in the rankings after clinching his first Monte Carlo title 

Losing finalist  Lorenzo Musetti climbed to World No. 11 following a strong week",2025-04-14,03:45:26,[]
timesofindia,"Answer sheets went missing, candidates who had submitted blank answer sheets were selected, appointment letters were issued to those who did not even sit for exams.

https://timesofindia.indiatimes.com/toi-plus/education/how-one-of-indias-biggest-jobs-scandals-was-executed/articleshow/120253719.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-14,03:30:00,['https://pbs.twimg.com/media/GocFuvdW4AAtZaf?format=jpg&name=900x900']
timesofindia,"#AndhraPradesh police arrested a 34-year-old woman who allegedly killed her 16-year-old daughter for her continued relationship with a man from a different caste, in #Tirupati district. 

The girl's mother had previously filed a police complaint against the man, resulting in his",2025-04-14,03:45:34,['https://pbs.twimg.com/media/God2QrvWYAAkYUZ?format=jpg&name=900x900']
timesofindia,"With two ends of #Silkyara set to meet this week, excavation work for tunnel project to be complete

Details here http://toi.in/JYm1zb",2025-04-14,03:35:00,['https://pbs.twimg.com/media/Godw7uVXgAAPgEK?format=jpg&name=900x900']
timesofindia,"A bitter school rivalry culminated in tragedy in southeast #Delhi's Govindpuri area when a 17-year-old boy was fatally stabbed by three 16-year-old boys, police said. 

The accused teenagers alleged that the victim subjected them to repeated physical assault and issued ominous",2025-04-14,03:20:00,['https://pbs.twimg.com/media/GodvS0CXkAASkre?format=jpg&name=900x900']
timesofindia,"US President #DonaldTrump reaffirmed his tough stance on trade, asserting that no country, particularly #China, would escape tariffs. 

He dismissed claims of exemptions for tech products, clarifying they were reclassifications subject to existing tariffs.

Details here",2025-04-14,03:05:00,['https://pbs.twimg.com/media/Godq_XqWcAA4qGx?format=jpg&name=900x900']
timesofindia,"Rory McIlroy completed golf's  career Grand Slam with a tearful Masters victory. He snapped an 11-year major win drought 

 McIlroy is the sixth golfer to complete career Grand Slam after Jack Nicklaus, Tiger Woods, Gary Player, Gene Sarazen, and Ben Hogan",2025-04-14,02:56:04,[]
timesofindia,"The French-made omni-role fighter jets have proven their mettle in various conflict zones around the world. Here’s how Rafale-M can boost the Indian Navy’s capability to counter China’s growing footprint in the Indian Ocean Region.

https://timesofindia.indiatimes.com/toi-plus/defence-security/from-precision-strikes-to-nuclear-deterrence-how-26-rafales-can-be-a-game-changer-for-navy/articleshow/120253112.cms?utm_source=Social&utm_medium=Twitter&utm_campaign=LMTWLinks…",2025-04-14,02:30:00,['https://pbs.twimg.com/media/GocFt0wXQAAdMoD?format=jpg&name=900x900']
timesofindia,"A 17-year-old from #Wisconsin is facing state and federal charges after allegedly murdering his parents in a violent bid to raise money and gain freedom to carry out a plan to assassinate #US President #DonaldTrump and spark a revolution, authorities revealed in newly unsealed",2025-04-13,22:30:00,['https://pbs.twimg.com/media/GocUDmpXAAA9PK1?format=jpg&name=900x900']
timesofindia,#Russia and #Ukraine to hold direct #BlackSea security talks in #Ankara next week: Report,2025-04-13,22:00:01,['https://pbs.twimg.com/media/GocOctUWAAIJEtE.jpg']
timesofindia,"US President #DonaldTrump’s appearance at #UFC 314 drew widespread attention—not just for the political fanfare or the championship fight, but for a spontaneous moment that quickly went viral. 

Know more http://toi.in/IlYAda
#ViralVideo #Miami #UnitedStates #Trump",2025-04-13,21:30:00,['https://pbs.twimg.com/amplify_video_thumb/1911349326330105856/img/p3ipD44QJeqPAkKP.jpg']
